Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,402,3078,1/18/2021,Ana Vazquez,Peten,Flores,1-02-300084-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,502,1433,9/12/2021,Sandra Vega,El Progreso,Sanarate,1-07-744862-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,630,6941,6/4/2021,Carlos Reyes,Retalhuleu,Nuevo San Carlos,0-7813-6300-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,956,4709,3/11/2021,Valeria Soto,Huehuetenango,San Pedro Necta,0-12-023469-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,653,982,11/29/2021,Martin Rivera,Escuintla,Tiquisate,1-84120-707-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,725,5450,9/7/2021,Miguel Soto,Sacatepequez,Antigua Guatemala,1-75834-520-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,963,6975,1/7/2021,Natalia Flores,Sacatepequez,Sumpango,0-05-094695-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,488,4050,7/8/2021,Cristian Castillo,El Progreso,San Agustin Acasaguastlan,1-149-64019-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,598,1442,8/4/2021,Sandra Molina,Suchitepequez,San Antonio Suchitepequez,1-5407-4214-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,109,6273,9/27/2021,Andrea Ramirez,Baja Verapaz,Rabinal,1-291-34423-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,460,4407,12/1/2021,Sandra Silva,Santa Rosa,Santa Maria Ixhuatan,0-04-120197-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,440,7875,4/7/2021,Alejandro Chavez,Chimaltenango,Chimaltenango,0-18-901548-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,828,6628,5/3/2021,Fernando Rojas,Peten,San Benito,0-407-04151-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,450,2874,8/5/2021,Sofia Salazar,El Progreso,Guastatoya,0-00-597874-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,128,3593,9/3/2021,Raul Guerrero,Jalapa,San Pedro Pinula,0-9753309-8-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,212,1290,8/24/2021,Adrian Pacheco,San Marcos,Sibinal,1-4114-5641-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,403,6337,8/27/2021,Rosario Perez,Jalapa,San Pedro Pinula,0-02-866217-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,359,4844,2/7/2021,Felipe Rodriguez,Quetzaltenango,Quetzaltenango,0-13-959884-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,149,4013,12/30/2021,Sebastian Molina,Zacapa,Gualan,0-418-54680-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,732,6435,3/12/2021,Samuel Lopez,Totonicapan,San Bartolo,0-215-81306-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,744,7801,6/22/2021,Sergio Garcia,Suchitepequez,Chicacao,0-06-532394-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,834,2879,6/25/2021,Rafael Perez,Chiquimula,Camotan,1-123-51472-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,527,2797,8/29/2021,Carlos Lopez,Zacapa,Rio Hondo,0-226-12089-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,361,4878,2/15/2021,Elena Morales,Totonicapan,San Cristobal Totonicapan,0-86236-957-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,191,7887,11/24/2021,Olga Alvarez,Quetzaltenango,San Carlos Sija,0-250-23923-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,684,5267,9/28/2021,Gustavo Vazquez,Izabal,Puerto Barrios,1-61875-052-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,120,4690,1/21/2021,Ismael Reyes,Peten,Sayaxche,1-69979-009-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,175,1654,9/9/2021,Estela Alvarez,Retalhuleu,Nuevo San Carlos,0-09-505128-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,523,6852,1/4/2021,Adriana Guerrero,Peten,Poptun,0-03-938038-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,110,2085,10/26/2021,Esperanza Espinoza,Suchitepequez,San Antonio Suchitepequez,1-130-93668-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,864,7968,8/22/2021,Mario Sanchez,Izabal,El Estor,1-70369-037-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,192,5512,3/10/2021,Carolina Leon,Izabal,El Estor,1-4612-3142-6
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,277,6942,1/10/2021,Juana Sanchez,Retalhuleu,San Felipe,1-328-79355-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,230,3437,10/12/2021,Alejandro Fernandez,Solola,San Juan La Laguna,1-57778-000-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,590,5826,5/24/2021,Adrian Guerrero,San Marcos,Sibinal,0-09-104632-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,481,7857,6/24/2021,angela Soto,Guatemala,Santa Catarina Pinula,0-19-986553-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,527,4469,1/15/2021,Sebastian Guzman,Baja Verapaz,Purulha,1-275-88678-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,268,3447,12/12/2021,Ignacio Guzman,Retalhuleu,San Felipe,0-7311-2700-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,113,2694,10/30/2021,Fernando Paredes,Zacapa,La Union,1-952397-92-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,603,5922,10/14/2021,Andrea Mendoza,Peten,Sayaxche,1-381-20367-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,678,1739,8/21/2021,Salvador Acosta,Jutiapa,El Progreso,0-295-68551-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,493,4505,7/24/2021,Isabel Vazquez,Guatemala,San Miguel Petapa,1-898201-21-8
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,905,7236,8/28/2021,Yolanda Gomez,Santa Rosa,Cuilapa,1-4460-5112-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,864,6581,8/5/2021,Miguel Paredes,El Progreso,San Antonio La Paz,0-319-52028-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,407,632,3/21/2021,Julio Vega,Sacatepequez,Sumpango,0-905214-94-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,826,6904,6/20/2021,Susana Velasquez,Chiquimula,San Jose La Arada,1-74658-246-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,870,6331,5/17/2021,Ines Sanchez,Jalapa,San Luis Jilotepeque,1-4502-4025-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,763,3931,7/27/2021,Luz Torres,Solola,Solola,1-62594-275-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,103,6207,5/22/2021,Javier Perez,Guatemala,Villa Nueva,1-989842-99-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,909,794,7/8/2021,Ignacio Morales,Chimaltenango,San Martin Jilotepeque,1-386-59365-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,990,746,4/19/2021,Alejandro Ibarra,Quetzaltenango,Cantel,1-63203-570-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,224,7879,3/4/2021,Ruth Vega,Zacapa,Zacapa,0-613-83251-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,973,7668,11/29/2021,Lorena Romero,Santa Rosa,Cuilapa,0-7728-3117-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,676,4566,11/29/2021,Alfredo Ibarra,Baja Verapaz,Purulha,1-63058-286-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,439,1665,4/4/2021,Samuel Guzman,Chiquimula,Chiquimula,1-936302-71-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,595,6735,7/5/2021,Diana Martinez,Peten,Poptun,1-66215-052-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,966,5837,9/22/2021,Felipe Fernandez,Izabal,Livingston,1-248-91577-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,566,2331,8/20/2021,Adriana Silva,Quiche,Nebaj,1-916152-68-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,852,2328,12/29/2021,Veronica Guerrero,Jalapa,San Pedro Pinula,1-184-31414-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,644,4233,4/2/2021,Susana Torres,Chiquimula,Esquipulas,1-5101-7920-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,566,6982,5/30/2021,Julia Hernandez,Sacatepequez,Sumpango,0-297-31293-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,133,1396,5/24/2021,Samuel Leon,Jalapa,Mataquescuintla,1-04-840526-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,263,3247,4/17/2021,Simon Lopez,Huehuetenango,La Democracia,1-890796-92-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,954,2796,11/15/2021,Jose Rodriguez,Chiquimula,Concepcion Las Minas,1-162-17727-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,481,2913,12/4/2021,Adriana Gonzalez,San Marcos,Tejutla,0-323-25465-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,458,4285,11/14/2021,Luis Garcia,Baja Verapaz,Cubulco,1-4180-5577-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,116,1455,11/20/2021,Marcela Flores,Izabal,El Estor,1-06-643077-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,862,6832,2/4/2021,Laura Torres,Jalapa,San Luis Jilotepeque,0-7253-4937-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,826,5800,4/14/2021,Carolina Martinez,Alta Verapaz,Tactic,0-9895445-2-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,887,1587,5/7/2021,Pilar Jimenez,El Progreso,San Agustin Acasaguastlan,0-08-428714-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,233,5689,8/16/2021,Ismael Chavez,Jalapa,Mataquescuintla,0-260-40909-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,256,7950,9/23/2021,Sandra Ibarra,Izabal,Livingston,1-4602-1564-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,572,6804,5/20/2021,Jorge Aguilar,Escuintla,Escuintla,1-65847-908-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,475,7282,10/26/2021,Teresa Espinoza,Zacapa,La Union,1-00-741136-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,797,6777,3/24/2021,Esteban Castro,Retalhuleu,Champerico,0-19-493073-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,279,2833,5/28/2021,Miguel Fernandez,Jutiapa,Agua Blanca,0-527-30477-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,928,6209,10/1/2021,Enrique Garcia,Totonicapan,San Cristobal Totonicapan,0-633-12132-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,857,5863,3/26/2021,Jose Guzman,Izabal,Los Amates,1-315-92075-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,473,1350,5/25/2021,Monica Medina,Baja Verapaz,San Jeronimo,1-75961-903-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,967,3608,4/1/2021,Alfredo Mendoza,Huehuetenango,San Pedro Necta,1-199-67258-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,356,7915,1/29/2021,Laura Ortiz,Quiche,Uspantan,1-4629-5787-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,145,2369,7/23/2021,Beatriz Garcia,Huehuetenango,Colotenango,1-60510-194-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,735,6588,2/12/2021,Sergio Paredes,San Marcos,Sibinal,0-85444-964-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,751,2210,4/11/2021,Antonio Cruz,Chimaltenango,Patzun,1-68341-555-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,182,7455,5/18/2021,Andres Salazar,Retalhuleu,San Sebastian,0-12-498954-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,321,5628,5/18/2021,Cristian Molina,Izabal,Livingston,0-562-88008-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,625,6724,1/6/2021,Carolina Gonzalez,El Progreso,San Agustin Acasaguastlan,1-962084-08-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,723,3734,6/15/2021,Simon Flores,Peten,Poptun,1-101-09471-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,604,5567,5/21/2021,Miguel Garcia,Guatemala,Santa Catarina Pinula,1-889197-64-5
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,916,3942,9/15/2021,Marcos Cabrera,Baja Verapaz,Rabinal,1-274-33696-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,654,6133,8/24/2021,Andres Leon,Suchitepequez,Mazatenango,0-624-98839-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,926,5073,3/28/2021,Sofia Molina,Retalhuleu,San Felipe,1-03-356921-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,520,7553,8/4/2021,Patricia Acosta,Quiche,Uspantan,0-328-99353-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,860,2291,3/28/2021,Mario Aguilar,Alta Verapaz,Tactic,0-543-60062-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,200,6980,7/16/2021,Arturo Flores,Sacatepequez,Ciudad Vieja,0-931698-12-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,164,1977,12/11/2021,Yolanda Salazar,Peten,Sayaxche,1-64545-077-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,997,4037,3/14/2021,Miguel Rojas,Peten,Flores,1-04-454639-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,336,6047,2/22/2021,Alonso Fernandez,Suchitepequez,Mazatenango,0-566-53513-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,473,4727,4/18/2021,Susana Leon,Suchitepequez,Chicacao,1-63549-884-8
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,794,2713,3/30/2021,Silvia Sanchez,Peten,Santa Elena,1-06-511580-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,766,1471,12/8/2021,Isabel Alvarez,Chiquimula,Camotan,0-86926-968-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,426,5716,1/8/2021,Ines Vega,Totonicapan,Totonicapan,0-7153-0076-8
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,151,5501,4/27/2021,Raul Vazquez,Suchitepequez,San Antonio Suchitepequez,0-8243-6969-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,212,858,3/5/2021,Lucia Pacheco,Escuintla,La Gomera,1-343-37881-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,609,3489,10/5/2021,Andrea Gomez,Santa Rosa,San Juan Tecuaco,1-288-41125-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,753,7413,12/27/2021,Sofia Molina,Solola,San Lucas Toliman,0-08-783883-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,298,6811,12/6/2021,Natalia Cortes,Guatemala,Santa Catarina Pinula,0-478-03160-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,651,2125,4/3/2021,Jose Soto,Totonicapan,Momostenango,1-77195-194-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,675,4029,12/7/2021,Alonso Salazar,Chimaltenango,Patzun,1-74076-112-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,568,907,12/26/2021,Andres Diaz,Izabal,El Estor,1-05-152370-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,650,5365,3/21/2021,Luisa Soto,Jalapa,San Luis Jilotepeque,0-406-12023-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,876,1199,8/13/2021,Ismael Chavez,El Progreso,San Antonio La Paz,1-383-50839-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,291,7511,7/18/2021,Veronica Aguilar,Peten,San Benito,1-219-83964-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,432,5892,7/16/2021,Salvador Sanchez,Santa Rosa,Santa Maria Ixhuatan,1-09-171294-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,210,2095,1/28/2021,Gustavo Navarro,Solola,San Juan La Laguna,0-7812-6370-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,960,2294,4/17/2021,Maria Ibarra,Quiche,Santa Cruz del Quiche,0-11-605003-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,955,5623,11/19/2021,Jorge Guzman,Totonicapan,Totonicapan,0-512-79449-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,211,2667,9/21/2021,Pedro Ramirez,Solola,San Juan La Laguna,1-71934-955-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,201,4877,5/20/2021,Luis Aguilar,Santa Rosa,Cuilapa,0-904674-63-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,870,7728,7/31/2021,Emilio Rojas,Escuintla,Tiquisate,0-366-27274-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,432,2752,2/18/2021,Emilio Vega,Suchitepequez,Mazatenango,1-285-08675-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,347,5768,8/31/2021,Estela Castillo,Huehuetenango,San Pedro Necta,1-194-59747-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,532,3284,9/4/2021,Luisa Castillo,Sacatepequez,Antigua Guatemala,1-886420-22-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,948,2025,12/27/2021,Alfredo Perez,Izabal,Los Amates,0-665-20484-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,598,7953,11/5/2021,Carmen Sanchez,Suchitepequez,Mazatenango,0-7650-2810-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,356,3678,11/17/2021,Gustavo Espinoza,Izabal,Livingston,0-571-49325-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,201,2596,4/29/2021,Valeria Gonzalez,El Progreso,San Agustin Acasaguastlan,0-00-383269-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,656,4746,5/1/2021,Francisco Salazar,Totonicapan,Momostenango,1-9734-8935-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,641,1640,10/23/2021,Miguel Romero,Alta Verapaz,Santa Cruz Verapaz,0-510-59149-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,300,7013,9/20/2021,Maria Navarro,Baja Verapaz,Cubulco,0-7307-2855-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,939,1205,5/26/2021,Cecilia Ponce,Baja Verapaz,Salama,1-82351-173-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,629,5017,1/5/2021,Diana Reyes,Izabal,El Estor,0-351-00444-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,982,7562,3/8/2021,Ricardo Vega,Izabal,Morales,1-69979-835-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,549,4581,3/10/2021,Alfredo Cabrera,Chimaltenango,Chimaltenango,1-69664-746-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,448,1565,6/10/2021,Valeria Ponce,Santa Rosa,San Juan Tecuaco,0-374-84125-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,224,1780,3/18/2021,Fabiola Rodriguez,El Progreso,San Agustin Acasaguastlan,0-18-114609-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,918,1469,11/25/2021,Jose Salazar,Escuintla,Santa Lucia Cotzumalguapa,0-14-338994-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,728,3741,3/30/2021,Yolanda Morales,Chiquimula,San Jose La Arada,1-914775-90-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,104,1090,1/1/2021,Gabriela Jimenez,Jalapa,Jalapa,0-19-045097-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,207,6159,3/23/2021,Fabiola Ibarra,Jalapa,Mataquescuintla,0-441-29728-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,829,5377,3/22/2021,Yolanda Acosta,Solola,San Juan La Laguna,0-633-55915-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,645,5798,12/22/2021,Cecilia Ortiz,Chimaltenango,Patzun,0-85536-086-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,807,1196,4/28/2021,Monica Vargas,San Marcos,Sibinal,0-456-32490-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,667,1702,1/29/2021,Marcelo Castillo,Jalapa,Monjas,1-9785-9858-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,643,1355,4/20/2021,Salvador Hernandez,Baja Verapaz,Purulha,1-77918-142-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,502,7965,8/8/2021,Javier Campos,Retalhuleu,San Felipe,0-8374-1469-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,609,6615,7/18/2021,Jorge Rodriguez,Zacapa,Gualan,1-234-26930-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,215,5168,7/19/2021,Emilio Torres,Zacapa,Teculutan,1-01-828963-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,931,2309,6/18/2021,Gabriel Cruz,Suchitepequez,San Antonio Suchitepequez,1-85120-258-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,473,1261,12/5/2021,Luis Vazquez,El Progreso,San Antonio La Paz,1-4856-8968-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,321,3386,8/12/2021,Juana Diaz,Quiche,Nebaj,1-63521-861-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,878,2174,2/25/2021,Ismael Reyes,Huehuetenango,San Juan Atitan,1-321-50454-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,947,3547,11/25/2021,Mario Mendoza,El Progreso,San Agustin Acasaguastlan,1-72422-960-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,298,6567,7/10/2021,Isabel Cruz,Peten,Poptun,0-627-37099-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,325,967,9/6/2021,Luis Rojas,Guatemala,Guatemala City,0-363-05621-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,724,3024,11/23/2021,Fabiola Navarro,Retalhuleu,San Felipe,0-15-326199-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,358,1901,6/27/2021,Ruth Gonzalez,Retalhuleu,Nuevo San Carlos,1-311-76819-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,421,3759,9/27/2021,Tomas Leon,Santa Rosa,San Juan Tecuaco,0-535-51835-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,987,7442,1/2/2021,Alfredo Garcia,Sacatepequez,Jocotenango,1-150-37870-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,791,3630,10/5/2021,Mirta Guerrero,Jutiapa,Santa Catarina Mita,0-603-76885-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,217,6047,9/16/2021,Sofia Leon,Sacatepequez,Jocotenango,0-440-95643-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,124,7922,7/4/2021,Esteban Navarro,Zacapa,Zacapa,1-5274-3768-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,756,7533,1/2/2021,Antonio Hernandez,Escuintla,La Gomera,1-269-80392-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,678,5498,12/20/2021,Luz Ibarra,Jutiapa,El Progreso,1-261-98165-0
