Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,156,6490,9/14/2020,Sergio Flores,Alta Verapaz,Coban,0-630-73956-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,664,4574,12/21/2020,Alejandra Silva,Baja Verapaz,Cubulco,0-510-00379-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,302,7965,1/23/2020,Laura Soto,Zacapa,Zacapa,1-84583-671-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,300,1852,10/21/2020,Javier Castillo,Jalapa,Jalapa,0-291-84780-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,878,3807,5/3/2020,Fabiola Vargas,Peten,Santa Elena,0-920908-96-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,570,713,3/3/2020,Raquel Cabrera,Izabal,Morales,0-900390-05-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,800,513,7/21/2020,Natalia Hernandez,Suchitepequez,Mazatenango,0-589-17416-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,373,6455,10/29/2020,Aurora Castro,Jutiapa,Asuncion Mita,0-311-66133-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,213,2443,5/9/2020,Valeria Jimenez,Peten,Flores,0-17-232346-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,954,2991,1/15/2020,Antonio Martinez,Retalhuleu,Champerico,1-139-36647-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,645,502,2/24/2020,Aurora Alvarez,Alta Verapaz,Coban,0-8135-1484-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,652,7698,1/6/2020,Arturo Mendoza,Baja Verapaz,Cubulco,0-89505-455-8
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,863,678,7/4/2020,Esteban Flores,Quetzaltenango,Quetzaltenango,0-87893-071-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,439,1385,8/9/2020,Valeria Aguilar,Suchitepequez,San Antonio Suchitepequez,0-00-872598-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,939,6656,10/26/2020,angela Ortiz,Quiche,Chichicastenango,0-284-73062-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,116,7623,9/18/2020,Susana Gonzalez,Peten,Flores,1-82710-826-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,304,3951,10/18/2020,Simon Salazar,Solola,San Lucas Toliman,0-478-50731-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,358,5296,1/1/2020,Veronica Rivera,Chiquimula,Concepcion Las Minas,0-9504268-9-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,803,3847,10/15/2020,Marcelo Romero,Alta Verapaz,San Cristabal Verapaz,1-942046-71-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,560,4698,9/1/2020,Josefa Lopez,Chiquimula,Concepcion Las Minas,0-469-53666-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,497,2745,7/13/2020,Marcos Ramirez,Solola,San Pedro La Laguna,1-09-411796-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,268,6481,9/15/2020,Juana Torres,Sacatepequez,Sumpango,0-7004-2826-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,614,3217,10/24/2020,Gabriela Cabrera,Peten,Santa Elena,1-84368-276-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,821,4445,12/17/2020,Raquel Diaz,Quetzaltenango,Salcaja,0-918680-18-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,417,7241,12/5/2020,Tomas Reyes,Huehuetenango,Huehuetenango,1-362-21015-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,809,3966,4/4/2020,Ana Cruz,Escuintla,Palin,0-448-93233-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,795,5689,3/30/2020,Adrian Navarro,Guatemala,Villa Nueva,0-615-88905-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,658,6606,10/11/2020,Lucia Rodriguez,Zacapa,Gualan,0-85149-557-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,217,5639,5/16/2020,Luisa Ortiz,Izabal,Livingston,0-334-19169-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,759,1472,10/8/2020,Ruth Ortiz,Escuintla,Tiquisate,1-295-33219-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,465,7662,10/15/2020,Marcela Molina,Retalhuleu,Nuevo San Carlos,1-383-66931-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,222,5545,11/13/2020,angela Silva,Suchitepequez,Patulul,0-515-90065-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,709,6409,10/20/2020,Diana Mendoza,Solola,San Lucas Toliman,1-305-06704-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,594,3192,11/9/2020,Patricia Perez,Santa Rosa,Santa Maria Ixhuatan,0-339-75022-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,134,6762,10/31/2020,Ignacio Romero,Quiche,Uspantan,1-236-97887-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,965,984,6/5/2020,Fernando Cabrera,Santa Rosa,Barberena,0-927733-93-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,714,5212,12/1/2020,Ines Fernandez,San Marcos,San Pedro Sacatepequez,0-00-122132-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,490,1400,7/21/2020,Ignacio Cruz,Jalapa,San Pedro Pinula,0-437-03116-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,899,6884,2/11/2020,Roberto Vargas,Sacatepequez,Antigua Guatemala,0-282-78513-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,966,1751,12/8/2020,Rafael Pacheco,Suchitepequez,San Bernardino,1-06-191684-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,679,2404,7/25/2020,Sergio Alvarez,Jalapa,Jalapa,0-88958-663-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,821,2074,11/3/2020,Martin Chavez,Santa Rosa,Santa Maria Ixhuatan,0-89916-518-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,216,3384,5/17/2020,Susana Acosta,Chimaltenango,San Martin Jilotepeque,0-619-75581-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,111,3375,8/14/2020,Adriana Rojas,Huehuetenango,Huehuetenango,1-59358-352-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,325,531,1/19/2020,Ignacio Chavez,Santa Rosa,Cuilapa,0-08-658419-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,119,1799,11/6/2020,Claudia Fernandez,Totonicapan,Momostenango,1-5369-5904-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,970,1519,2/22/2020,Oscar Castillo,Huehuetenango,Huehuetenango,1-149-12086-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,737,760,11/4/2020,Margarita Aguilar,Quetzaltenango,Salcaja,0-89732-772-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,397,2021,9/19/2020,Carolina Castillo,Chimaltenango,San Martin Jilotepeque,1-68066-362-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,378,7342,12/16/2020,Sebastian Cruz,Totonicapan,Totonicapan,0-235-42674-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,539,1424,10/20/2020,Andrea Pacheco,El Progreso,Guastatoya,1-157-92432-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,212,5322,7/8/2020,Ana Molina,Jalapa,San Luis Jilotepeque,0-439-43940-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,726,2570,12/13/2020,Rosario Morales,Totonicapan,San Bartolo,1-995701-76-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,574,945,4/4/2020,Lucia Torres,Zacapa,Gualan,1-7326172-5-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,730,7963,4/7/2020,Miguel Lopez,San Marcos,San Marcos,0-02-082431-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,379,1637,1/16/2020,Diana Silva,Santa Rosa,Oratorio,0-297-44533-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,281,3731,5/13/2020,Martin Ortiz,Baja Verapaz,San Jeronimo,0-85133-015-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,902,6395,9/25/2020,Juana Gomez,Guatemala,San Miguel Petapa,0-8243-8774-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,832,4297,1/29/2020,Martin Silva,Suchitepequez,Patulul,1-125-63942-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,664,5296,4/5/2020,Alonso Torres,Guatemala,San Miguel Petapa,0-219-61957-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,261,4736,10/29/2020,Ricardo Vega,Alta Verapaz,Tucuru,1-4817-3348-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,696,5957,2/1/2020,Samuel Perez,Baja Verapaz,San Jeronimo,1-08-761208-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,195,7115,10/5/2020,Felipe Gomez,Santa Rosa,San Juan Tecuaco,0-538-26784-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,663,1259,11/1/2020,Roberto Torres,El Progreso,Morazan,0-382-48118-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,672,3112,3/24/2020,Marcos Perez,Solola,Solola,0-542-21913-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,448,4589,4/18/2020,Pablo Diaz,Izabal,Livingston,1-65164-711-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,175,6451,12/2/2020,Monica Vazquez,El Progreso,Morazan,1-924902-76-1
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,656,3809,3/31/2020,Patricia Sanchez,Sacatepequez,Antigua Guatemala,1-232-14623-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,438,5707,9/3/2020,Gloria Rivera,Sacatepequez,Ciudad Vieja,1-397-84910-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,500,4236,12/23/2020,Antonio Soto,Totonicapan,San Cristobal Totonicapan,0-08-696387-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,546,5383,8/4/2020,Beatriz Castro,Huehuetenango,San Pedro Necta,1-303-15395-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,849,3686,10/4/2020,Pilar Sanchez,Peten,Sayaxche,1-84605-592-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,751,7170,9/23/2020,Julio Cabrera,Alta Verapaz,Santa Cruz Verapaz,0-10-234758-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,431,4699,4/4/2020,Javier Gonzalez,Baja Verapaz,Rabinal,1-60978-862-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,675,1421,7/29/2020,Gustavo Cruz,Totonicapan,Totonicapan,0-7018-6630-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,704,7105,7/2/2020,Mirta Molina,Chimaltenango,Patzun,1-126-69470-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,559,3748,2/20/2020,Carmen Salazar,Peten,San Benito,1-285-13171-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,772,5614,5/30/2020,Marcela Silva,Peten,Sayaxche,0-418-11186-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,626,6612,5/6/2020,Esteban Ortiz,Zacapa,Gualan,0-387-87454-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,834,4493,6/30/2020,Claudia Sanchez,Izabal,Los Amates,1-82512-879-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,397,7731,2/8/2020,Eduardo Fernandez,Solola,Solola,1-4019-5928-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,232,6529,6/17/2020,Sandra Rodriguez,Alta Verapaz,Coban,1-314-95094-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,896,7806,9/15/2020,Samuel Diaz,Jalapa,Mataquescuintla,0-374-33524-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,807,5985,1/17/2020,Enrique Reyes,Izabal,El Estor,1-904786-25-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,551,2980,5/24/2020,Mariana Castro,Solola,San Lucas Toliman,1-170-79155-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,665,4263,2/13/2020,Carolina Cortes,Sacatepequez,Sumpango,0-8005-0457-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,553,7771,5/4/2020,angela Cabrera,Zacapa,Teculutan,0-232-11119-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,567,7206,6/4/2020,Fabiola Morales,Alta Verapaz,Tucuru,1-00-007115-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,137,5020,1/8/2020,Elena Ponce,Totonicapan,Totonicapan,0-13-493451-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,408,1900,3/15/2020,Emilio Rivera,Santa Rosa,Cuilapa,0-361-50016-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,986,723,7/18/2020,Sandra Vazquez,Quiche,Chichicastenango,0-9803255-4-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,857,1836,7/14/2020,Beatriz Lopez,Jalapa,Jalapa,0-477-87533-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,322,3433,11/30/2020,Carlos Fernandez,Retalhuleu,Champerico,0-9633182-0-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,842,940,3/5/2020,Beatriz Velasquez,Jalapa,Mataquescuintla,1-260-38919-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,705,7451,6/17/2020,Ramon Jimenez,Totonicapan,Momostenango,0-17-463796-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,894,4286,7/21/2020,Isabel Pacheco,Huehuetenango,San Pedro Necta,0-557-42803-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,572,1496,1/24/2020,Miguel Diaz,Zacapa,Rio Hondo,1-03-189513-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,519,7879,1/30/2020,Isabel Fernandez,Jutiapa,Jutiapa,1-310-45684-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,962,793,7/17/2020,Jorge Rodriguez,Solola,San Lucas Toliman,0-06-579487-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,254,4547,1/26/2020,Rosario Garcia,Jutiapa,El Progreso,0-16-591070-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,615,4256,9/16/2020,Sergio Mendoza,Suchitepequez,Patulul,1-993770-63-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,101,4735,2/18/2020,Diego Gomez,Izabal,Los Amates,1-131-14642-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,488,5822,12/5/2020,Adrian Rodriguez,Jutiapa,Asuncion Mita,1-178-01944-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,544,781,11/15/2020,Rosario Navarro,Quetzaltenango,Quetzaltenango,1-179-77719-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,681,2130,4/26/2020,Marcelo Ortiz,El Progreso,San Agustin Acasaguastlan,1-67875-876-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,426,5350,7/12/2020,Jose Guerrero,Jalapa,Jalapa,1-4087-3683-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,265,1324,7/31/2020,Andrea Hernandez,Escuintla,Palin,1-66294-332-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,196,1813,7/25/2020,Mirta Aguilar,Santa Rosa,Barberena,0-543-23153-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,954,3611,8/6/2020,Julia Rodriguez,Baja Verapaz,Rabinal,0-437-04511-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,847,1236,12/13/2020,Maria Cruz,Suchitepequez,Chicacao,1-4481-3215-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,572,5177,12/26/2020,Felipe Ortiz,Solola,Panajachel,0-9791864-8-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,574,6108,8/18/2020,Julio Medina,Quiche,Chichicastenango,1-05-332261-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,113,829,6/19/2020,Esteban Cruz,Escuintla,Escuintla,0-225-34668-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,395,2177,9/6/2020,Ana Guerrero,El Progreso,San Antonio La Paz,1-76896-856-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,693,4767,3/28/2020,Pedro Mendoza,Baja Verapaz,Purulha,1-4786-6269-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,279,3288,1/29/2020,Mariana Gonzalez,Huehuetenango,San Pedro Necta,0-342-96061-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,945,2061,5/31/2020,Oscar Castillo,Jalapa,San Luis Jilotepeque,0-01-450434-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,904,1595,7/14/2020,Tomas Pacheco,Guatemala,Villa Nueva,1-362-24724-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,999,5785,5/15/2020,Diego Fernandez,Suchitepequez,Mazatenango,0-9647392-7-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,356,6441,8/23/2020,Isabel Lopez,Suchitepequez,San Bernardino,0-10-182200-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,659,6805,12/30/2020,Julia Garcia,Alta Verapaz,Tactic,1-385-59666-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,779,2702,5/3/2020,Sandra Mendoza,Quiche,Chichicastenango,1-4224-2432-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,948,1344,10/18/2020,Vicente Ortiz,Solola,Panajachel,1-64233-718-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,950,5527,11/16/2020,Cecilia Cruz,Izabal,Livingston,1-9754-7695-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,756,7520,11/15/2020,Diego Perez,Huehuetenango,La Democracia,1-166-41150-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,674,4623,8/28/2020,Silvia Alvarez,Chiquimula,Camotan,0-12-445179-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,563,6728,7/24/2020,Simon Castro,Quetzaltenango,Cantel,0-85415-645-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,482,6458,4/22/2020,Fernando Leon,Santa Rosa,Cuilapa,1-998603-32-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,817,6108,4/3/2020,Carmen Silva,Zacapa,Gualan,0-01-482878-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,287,5977,10/14/2020,Eduardo Acosta,Izabal,Livingston,0-942327-60-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,262,2569,2/22/2020,Manuel Ibarra,Chimaltenango,Comalapa,0-7544-5410-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,947,5022,2/5/2020,Cecilia Vega,Izabal,Morales,1-918814-43-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,147,5207,6/5/2020,Manuel Flores,Santa Rosa,Santa Maria Ixhuatan,0-19-618658-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,102,4722,7/23/2020,Carolina Ibarra,Jalapa,San Pedro Pinula,0-573-65975-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,752,2696,11/6/2020,Tomas Cortes,El Progreso,Guastatoya,1-86871-418-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,339,2689,5/31/2020,Marcela Ortiz,Quetzaltenango,Quetzaltenango,1-271-18714-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,432,2809,9/25/2020,Gabriel Vargas,Quetzaltenango,San Carlos Sija,0-429-50560-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,264,3244,2/18/2020,Patricia Aguilar,Escuintla,Palin,0-18-413239-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,145,1877,4/26/2020,Eduardo Flores,Santa Rosa,Cuilapa,0-668-63372-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,748,4538,7/16/2020,Raquel Garcia,El Progreso,Guastatoya,0-7741-9335-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,362,7575,7/15/2020,Paola Diaz,Santa Rosa,Santa Maria Ixhuatan,0-434-60743-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,534,7323,9/24/2020,Gustavo Ramirez,Huehuetenango,Colotenango,1-110-14270-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,335,4548,6/13/2020,Marcos Ibarra,Retalhuleu,San Felipe,1-02-558941-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,389,2697,4/12/2020,Veronica Garcia,Santa Rosa,San Juan Tecuaco,0-14-798471-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,487,2497,6/26/2020,Estela Gomez,Huehuetenango,Huehuetenango,0-458-61495-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,355,866,2/9/2020,Marcelo Reyes,Baja Verapaz,San Jeronimo,0-209-68843-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,643,2441,1/3/2020,Alonso Aguilar,Escuintla,Palin,1-4423-6677-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,699,3480,4/30/2020,Gustavo Velasquez,Huehuetenango,Colotenango,0-7599-2318-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,111,1362,8/14/2020,Martin Ortiz,Solola,San Pedro La Laguna,0-07-905284-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,851,6988,5/17/2020,Tomas Torres,Izabal,Puerto Barrios,0-7639-6811-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,463,3007,5/14/2020,Elena Leon,Guatemala,San Miguel Petapa,1-84156-172-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,353,4044,6/30/2020,Carmen Vega,Izabal,Livingston,1-05-744257-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,206,2702,3/7/2020,Margarita Leon,Solola,Panajachel,1-286-45139-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,219,6558,7/31/2020,Fabiola Castillo,Guatemala,Mixco,1-892236-06-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,267,4250,2/17/2020,Alonso Chavez,Quetzaltenango,Cantel,1-83251-881-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,876,2672,2/22/2020,Aurora Salazar,Retalhuleu,Retalhuleu,0-8252-3327-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,238,7728,9/13/2020,Ines Flores,Jutiapa,Jutiapa,1-77813-374-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,172,6187,7/6/2020,Gloria Soto,Solola,Solola,1-80086-456-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,130,3854,11/16/2020,Alfredo Leon,Izabal,Puerto Barrios,1-111-24374-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,493,6750,10/25/2020,Valeria Cortes,Totonicapan,Totonicapan,1-4237-8776-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,569,3222,11/1/2020,Martin Lopez,Jutiapa,Santa Catarina Mita,0-252-27760-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,179,1393,5/1/2020,Mirta Vega,Baja Verapaz,Purulha,0-06-925966-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,674,1425,8/12/2020,Pedro Alvarez,Jalapa,San Luis Jilotepeque,0-267-37542-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,448,3466,11/20/2020,Sandra Pacheco,Izabal,Livingston,1-347-62864-9
