Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,328,1641,10/1/2022,Luis Gomez,Zacapa,Gualan,0-11-356495-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,640,5101,8/5/2022,Valeria Lopez,Escuintla,Escuintla,0-252-26511-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,419,7267,11/3/2022,Estela Cortes,Escuintla,Palin,1-4064-7459-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,286,3465,3/8/2022,Felipe Sanchez,Guatemala,Villa Nueva,0-562-88189-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,271,3674,5/31/2022,Arturo Salazar,Guatemala,Guatemala City,1-01-455283-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,179,3370,11/24/2022,Andres Alvarez,Suchitepequez,San Bernardino,0-7116-4408-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,895,6245,2/15/2022,Alejandra Gonzalez,Quiche,Santo Tomas Chichicastenango,0-465-93143-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,350,604,7/7/2022,Ismael Romero,Chimaltenango,Chimaltenango,1-399-64703-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,494,7166,4/18/2022,Pablo Aguilar,Retalhuleu,Retalhuleu,0-87796-156-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,862,6538,12/18/2022,Fabiola Leon,Zacapa,La Union,0-580-51588-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,535,5491,3/30/2022,Claudia Ponce,Jutiapa,Asuncion Mita,0-7094-6876-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,675,1238,4/18/2022,Tomas Fernandez,Quiche,Nebaj,1-06-377318-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,953,1985,2/25/2022,Alonso Navarro,Retalhuleu,Retalhuleu,1-68273-979-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,129,1258,4/15/2022,Jose Alvarez,Retalhuleu,Nuevo San Carlos,0-934573-22-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,827,6212,12/11/2022,Carlos Alvarez,Quetzaltenango,Quetzaltenango,1-949264-42-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,842,6418,3/21/2022,Julia Ibarra,Izabal,Morales,1-4955-7277-3
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,138,3528,12/2/2022,Carmen Salazar,Santa Rosa,Oratorio,0-450-20896-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,460,7407,5/26/2022,Lorena Salazar,Izabal,Los Amates,0-387-12191-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,312,5896,12/25/2022,Francisco Ramirez,Sacatepequez,Antigua Guatemala,0-397-25777-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,814,4727,6/13/2022,Gloria Hernandez,Sacatepequez,Ciudad Vieja,0-11-120839-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,411,6921,8/19/2022,Carlos Navarro,Zacapa,Gualan,1-4868-9165-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,858,5936,12/17/2022,Ismael Soto,Baja Verapaz,Purulha,1-301-90136-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,859,4393,6/10/2022,Alejandra Guerrero,Totonicapan,San Andres Xecul,1-81912-613-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,447,3174,6/2/2022,Adrian Mendoza,Totonicapan,Totonicapan,0-203-25934-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,255,3709,12/30/2022,Julia Cortes,Izabal,Los Amates,0-493-07277-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,395,3768,8/17/2022,Emilio Chavez,San Marcos,Tejutla,1-68336-543-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,945,5728,9/25/2022,Raul Ramos,Retalhuleu,San Sebastian,1-67197-491-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,886,7781,10/30/2022,Isabel Acosta,Totonicapan,Totonicapan,1-910101-75-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,437,1279,3/7/2022,Diana Gonzalez,Chimaltenango,Chimaltenango,0-584-55239-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,483,6748,5/10/2022,Cecilia Ortiz,Quiche,Santa Cruz del Quiche,0-03-960611-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,407,5759,2/9/2022,Fernando Cortes,Jalapa,Jalapa,0-7942-5975-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,413,3046,1/7/2022,Sergio Perez,Solola,San Juan La Laguna,0-942495-27-6
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,405,3667,1/30/2022,Samuel Molina,Santa Rosa,Oratorio,0-617-69583-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,812,1569,1/4/2022,Susana Rojas,Quiche,Santa Cruz del Quiche,1-64330-749-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,360,2834,8/16/2022,Olga Hernandez,Solola,San Lucas Toliman,0-650-80282-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,535,7353,4/15/2022,Paola Garcia,Suchitepequez,Chicacao,0-7739-7695-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,994,4334,12/10/2022,Jose Soto,Totonicapan,San Andres Xecul,1-83964-467-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,818,6995,11/2/2022,Roberto Aguilar,Alta Verapaz,Coban,0-417-05783-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,680,3827,3/17/2022,Ines Hernandez,Huehuetenango,La Democracia,1-297-48675-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,620,5477,5/13/2022,Josefa Aguilar,Suchitepequez,Mazatenango,1-65123-844-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,605,4171,8/4/2022,Samuel Castillo,Chimaltenango,Tecpan Guatemala,0-6486142-2-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,744,6481,10/8/2022,Monica Cabrera,Huehuetenango,San Pedro Necta,0-453-86193-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,109,4376,2/2/2022,Marcos Sanchez,Retalhuleu,Nuevo San Carlos,1-58252-448-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,774,894,1/4/2022,Olga Cruz,Alta Verapaz,Coban,0-9506049-9-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,605,1242,3/14/2022,Pedro Gomez,Jutiapa,Agua Blanca,0-572-57310-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,922,3807,1/3/2022,Gustavo Campos,Quetzaltenango,Quetzaltenango,1-69251-331-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,992,7284,5/9/2022,Hugo Acosta,El Progreso,San Agustin Acasaguastlan,1-02-329489-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,353,2118,5/23/2022,Diana Campos,Huehuetenango,La Democracia,1-75344-491-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,192,2797,1/9/2022,Raul Ortiz,Peten,Flores,1-901671-74-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,339,6485,10/2/2022,Javier Vega,Huehuetenango,San Juan Atitan,1-71602-870-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,412,7509,1/2/2022,Carlos Rivera,Huehuetenango,Colotenango,1-86365-342-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,968,2669,3/8/2022,Eduardo Rivera,Totonicapan,San Andres Xecul,1-339-52976-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,763,3668,6/15/2022,Alejandro Medina,Alta Verapaz,Santa Cruz Verapaz,0-9720806-2-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,645,551,8/7/2022,Fabiola Morales,Chimaltenango,Chimaltenango,0-234-44996-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,754,5785,11/5/2022,Manuel Chavez,El Progreso,San Agustin Acasaguastlan,0-7499-6513-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,832,3193,12/24/2022,Vicente Rivera,Chimaltenango,San Martin Jilotepeque,0-457-27869-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,417,1737,9/20/2022,Patricia Alvarez,Retalhuleu,San Felipe,0-412-74221-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,500,4724,11/7/2022,Adrian Castro,Huehuetenango,San Juan Atitan,1-300-01558-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,119,4341,1/15/2022,Pedro Lopez,Chimaltenango,Comalapa,0-401-47821-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,930,7625,4/2/2022,Pedro Silva,San Marcos,Concepcion Tutuapa,0-268-51200-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,166,2672,12/9/2022,Felipe Romero,Huehuetenango,San Juan Atitan,0-429-06379-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,638,3108,9/19/2022,Estela Gonzalez,Chimaltenango,San Martin Jilotepeque,0-929256-13-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,561,1514,6/2/2022,Lucia Vargas,Suchitepequez,Chicacao,1-56009-464-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,111,3859,10/22/2022,Juana Cruz,El Progreso,Sanarate,1-130-32291-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,911,5242,9/10/2022,Patricia Fernandez,Huehuetenango,San Juan Atitan,1-03-367414-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,446,5938,10/12/2022,Hugo Guzman,Jutiapa,Asuncion Mita,1-65488-951-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,847,4909,9/3/2022,Ana Acosta,Alta Verapaz,Tactic,1-382-35769-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,734,817,10/22/2022,Carmen Ramos,Quiche,Santa Cruz del Quiche,0-00-990073-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,173,7744,3/4/2022,Veronica Cabrera,Quiche,Chichicastenango,1-79125-105-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,540,635,10/28/2022,Salvador Velasquez,Zacapa,Teculutan,1-77696-228-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,532,7579,4/26/2022,Diana Garcia,Quetzaltenango,Olintepeque,1-134-08745-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,164,5522,5/2/2022,Carlos Vazquez,El Progreso,Sanarate,1-60706-069-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,356,2698,5/4/2022,Salvador Morales,Quiche,Uspantan,0-05-057527-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,304,7439,5/15/2022,Adrian Guerrero,Retalhuleu,Champerico,0-7591-9918-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,198,5562,4/20/2022,Mario Alvarez,Peten,San Benito,0-03-761156-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,593,4139,5/28/2022,Jorge Ponce,Suchitepequez,Patulul,1-83667-528-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,186,6045,1/20/2022,Sandra Vazquez,Izabal,Morales,0-651-32623-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,357,6095,4/20/2022,Adrian Vega,Retalhuleu,San Sebastian,1-81045-324-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,921,5752,7/5/2022,Marcela Flores,Izabal,Livingston,0-8074-1758-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,684,7296,5/10/2022,angela Torres,El Progreso,Guastatoya,1-85388-599-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,885,6551,8/4/2022,Raquel Silva,Quetzaltenango,San Carlos Sija,1-227-62410-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,836,5825,8/15/2022,Maria Sanchez,Retalhuleu,Champerico,0-14-152623-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,971,5564,6/16/2022,Laura Cabrera,Baja Verapaz,Cubulco,1-231-42531-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,933,1630,11/13/2022,Ana Rivera,Escuintla,Santa Lucia Cotzumalguapa,0-595-29441-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,971,4564,7/16/2022,Gloria Aguilar,Guatemala,Mixco,1-996048-06-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,201,3985,10/17/2022,Jorge Fernandez,Peten,Flores,1-242-72809-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,766,4403,9/3/2022,Ismael Cruz,Santa Rosa,Barberena,0-520-20702-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,364,5823,4/18/2022,Alonso Vargas,Guatemala,San Miguel Petapa,0-7548-3810-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,257,5943,10/12/2022,Sofia Perez,Alta Verapaz,Tactic,1-58466-280-8
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,874,5036,5/19/2022,Manuel Rodriguez,Santa Rosa,Cuilapa,0-10-902732-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,190,3840,5/20/2022,Juana Leon,Chimaltenango,Patzun,1-137-46232-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,907,6940,4/13/2022,Adrian Gonzalez,Quetzaltenango,Quetzaltenango,1-64970-250-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,630,2852,5/7/2022,Ramon Rojas,El Progreso,Morazan,1-84183-397-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,462,5251,5/20/2022,Eduardo Romero,Alta Verapaz,Santa Cruz Verapaz,1-998100-18-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,121,3176,7/5/2022,Olga Molina,Alta Verapaz,Tucuru,1-5176-9225-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,875,7169,2/21/2022,Luisa Rivera,Zacapa,Teculutan,1-69573-663-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,649,5186,12/14/2022,Jose Cortes,Guatemala,Mixco,1-4928-3524-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,247,725,7/17/2022,Diego Perez,Huehuetenango,San Juan Atitan,1-961047-44-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,913,1132,3/9/2022,Isabel Vazquez,Totonicapan,San Andres Xecul,1-5022-0810-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,976,2134,6/14/2022,Manuel Soto,El Progreso,San Agustin Acasaguastlan,0-536-30990-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,477,5174,6/9/2022,Lorena Ibarra,Sacatepequez,Sumpango,0-632-85811-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,372,5724,6/3/2022,Gabriela Medina,Zacapa,Teculutan,0-460-03466-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,402,7641,1/19/2022,Francisco Silva,Baja Verapaz,Cubulco,1-65033-898-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,307,7138,3/10/2022,Maria Campos,Sacatepequez,Jocotenango,0-17-890491-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,977,4955,8/8/2022,Marcelo Jimenez,Alta Verapaz,Coban,0-85809-794-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,711,2390,9/3/2022,Ernesto Acosta,Santa Rosa,Cuilapa,1-69938-674-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,140,6542,4/9/2022,Veronica Torres,Quiche,Chichicastenango,0-297-62780-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,687,851,3/10/2022,Diana Castillo,Guatemala,San Miguel Petapa,1-4823-8023-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,400,5146,3/7/2022,Elena Vazquez,Izabal,El Estor,1-941898-92-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,991,1936,6/21/2022,Salvador Ramos,Chimaltenango,Tecpan Guatemala,0-291-15191-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,178,7825,1/29/2022,Ignacio Sanchez,Jalapa,Monjas,0-9551189-3-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,857,5716,8/27/2022,Susana Hernandez,Jalapa,Mataquescuintla,1-964053-05-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,210,1251,4/20/2022,Teresa Cortes,Quetzaltenango,Olintepeque,0-04-078990-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,409,4325,10/21/2022,Valeria Pacheco,Santa Rosa,Barberena,1-221-79657-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,814,4361,6/20/2022,Teresa Vargas,Solola,Panajachel,0-518-70034-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,815,3252,11/8/2022,Simon Medina,Quiche,Nebaj,1-65557-140-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,346,959,8/8/2022,Ricardo Cabrera,Retalhuleu,San Sebastian,1-06-064815-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,196,6995,5/26/2022,Luisa Castillo,Retalhuleu,San Sebastian,0-668-88447-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,455,7330,1/30/2022,Jose Rojas,Totonicapan,Momostenango,1-371-64142-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,950,6244,6/3/2022,Mariana Alvarez,Chimaltenango,Patzun,1-65915-865-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,398,7466,10/20/2022,Rosa Romero,Solola,San Juan La Laguna,1-67891-135-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,733,2992,7/9/2022,Samuel Gomez,Jalapa,San Luis Jilotepeque,0-8297-1852-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,776,1677,8/12/2022,Javier Hernandez,Baja Verapaz,Salama,1-69875-475-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,640,3629,2/28/2022,Estela Medina,Baja Verapaz,San Jeronimo,1-922849-82-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,727,1210,9/12/2022,Adrian Acosta,Chimaltenango,San Martin Jilotepeque,1-76364-130-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,798,5568,4/21/2022,Jose Cruz,Escuintla,Palin,0-602-69432-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,507,5334,7/7/2022,Miguel Medina,Chimaltenango,Chimaltenango,0-09-053223-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,114,5515,11/8/2022,Daniel Jimenez,Izabal,Puerto Barrios,1-289-60050-3
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,302,4834,3/21/2022,Ines Rivera,Chiquimula,Esquipulas,1-348-40502-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,354,2624,5/10/2022,Monica Leon,Chimaltenango,Patzun,1-880507-91-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,890,4015,2/28/2022,Raul Soto,Solola,San Juan La Laguna,0-7294-6395-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,903,4598,3/1/2022,Jose Jimenez,Sacatepequez,Antigua Guatemala,0-688-43993-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,159,5475,8/20/2022,Ricardo Campos,Solola,Solola,1-86424-329-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,418,2574,6/10/2022,Adriana Ortiz,Quetzaltenango,Olintepeque,1-152-70787-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,950,523,11/30/2022,Tomas Salazar,Izabal,El Estor,1-03-231597-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,650,2990,1/11/2022,Manuel Rojas,Jalapa,San Luis Jilotepeque,1-80291-287-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,746,4237,2/16/2022,Marcelo Vazquez,Sacatepequez,Sumpango,0-621-58841-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,671,7180,2/20/2022,Simon Campos,Jalapa,San Luis Jilotepeque,0-8182-3652-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,438,6404,6/19/2022,Simon Sanchez,Jalapa,San Pedro Pinula,1-4315-9332-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,960,5595,4/24/2022,Andrea Gonzalez,Totonicapan,San Andres Xecul,1-07-882866-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,506,1956,9/20/2022,Antonio Flores,Chiquimula,San Jose La Arada,1-65615-514-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,633,4907,7/24/2022,Sofia Molina,Izabal,Los Amates,0-632-94151-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,960,5397,12/3/2022,Gabriela Molina,Santa Rosa,Oratorio,0-01-393306-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,585,1445,2/7/2022,Pilar Garcia,Quiche,Santa Cruz del Quiche,0-440-14246-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,733,1869,6/14/2022,Tomas Cruz,Jutiapa,Jutiapa,0-437-67609-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,774,2864,8/12/2022,Gabriel Gonzalez,Chiquimula,Concepcion Las Minas,0-517-17204-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,522,2790,2/1/2022,Ernesto Salazar,Jutiapa,Asuncion Mita,1-887884-16-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,588,5661,5/4/2022,Ricardo Morales,Chiquimula,San Jose La Arada,1-195-35042-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,255,3070,6/20/2022,Adrian Rivera,Chimaltenango,Patzun,1-202-49662-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,473,5570,6/11/2022,Tomas Guzman,Izabal,El Estor,1-57996-289-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,177,6782,7/22/2022,Ismael Aguilar,Santa Rosa,Barberena,0-243-89330-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,965,3500,12/9/2022,Esteban Pacheco,Santa Rosa,Barberena,0-8382-9072-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,485,1098,9/17/2022,Julia Alvarez,Alta Verapaz,Tactic,1-4479-3439-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,918,1444,8/23/2022,Patricia Rivera,Sacatepequez,Ciudad Vieja,0-16-084723-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,490,7048,4/22/2022,Lorena Gomez,Quiche,Chichicastenango,1-381-91984-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,565,4039,2/11/2022,Carmen Ibarra,Sacatepequez,Sumpango,1-5387-5400-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,485,2463,4/2/2022,Ismael Vargas,Sacatepequez,Antigua Guatemala,0-10-893553-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,577,6133,10/8/2022,Juan Rojas,Solola,San Lucas Toliman,0-353-29608-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,136,7728,7/30/2022,Alejandro Campos,Sacatepequez,Antigua Guatemala,0-15-042742-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,656,5464,9/28/2022,Manuel Sanchez,Escuintla,Escuintla,1-5411-8751-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,563,3596,1/13/2022,Mariana Vega,Quetzaltenango,Cantel,1-5451-1622-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,891,2579,2/4/2022,Monica Velasquez,Jutiapa,El Progreso,0-475-39058-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,496,4172,5/7/2022,Raquel Guerrero,Chimaltenango,Tecpan Guatemala,1-5104-3032-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,170,2967,10/28/2022,Jose Leon,Peten,Flores,1-145-96531-8
