Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,804,909,4/2/2023,Gustavo Mendoza,Quetzaltenango,Quetzaltenango,0-504-91723-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,941,787,10/6/2023,Adriana Morales,Totonicapan,San Andres Xecul,1-219-86719-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,931,3037,2/18/2023,Adrian Gomez,Izabal,Los Amates,1-970566-72-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,458,2257,10/10/2023,Emilio Silva,Jalapa,Mataquescuintla,1-64914-944-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,735,6528,11/23/2023,Julio Ponce,Quetzaltenango,Cantel,0-271-60016-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,989,4975,4/4/2023,Pilar Molina,Retalhuleu,Nuevo San Carlos,0-15-338738-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,919,2365,1/16/2023,Miguel Vargas,Quetzaltenango,Quetzaltenango,1-02-005066-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,656,6859,6/27/2023,Margarita Guerrero,Guatemala,Villa Nueva,1-83355-364-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,902,1708,6/23/2023,Paola Campos,El Progreso,Morazan,0-8458-9008-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,138,4418,12/23/2023,Olga Vega,Quiche,Chichicastenango,1-76849-846-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,465,1720,3/3/2023,Pablo Soto,Chimaltenango,Comalapa,1-380-18284-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,752,1764,11/10/2023,Teresa Flores,Baja Verapaz,Cubulco,1-4769-3380-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,365,4386,10/29/2023,Jorge Aguilar,Escuintla,Tiquisate,1-68954-497-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,629,5821,1/25/2023,Veronica Paredes,Totonicapan,San Bartolo,1-323-28049-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,845,6578,8/18/2023,Fernando Ortiz,Zacapa,Teculutan,0-16-471497-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,287,1580,3/18/2023,Alejandra Soto,Totonicapan,San Andres Xecul,1-241-99361-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,958,5278,2/6/2023,Margarita Guzman,Chimaltenango,Chimaltenango,1-169-93200-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,134,7084,9/1/2023,Estela Vega,San Marcos,Sibinal,0-487-61519-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,405,4585,8/13/2023,Ruth Cabrera,Chiquimula,Camotan,0-12-463562-8
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,821,6073,5/9/2023,Miguel Silva,Solola,San Pedro La Laguna,1-80376-863-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,652,6319,9/23/2023,Ana Soto,Jalapa,San Pedro Pinula,1-70671-021-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,185,1437,2/11/2023,Ricardo Ibarra,Solola,San Lucas Toliman,0-14-207266-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,816,3478,4/1/2023,Estela Cortes,Huehuetenango,Colotenango,1-68245-482-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,205,2513,1/9/2023,Felipe Reyes,Suchitepequez,Patulul,0-697-36864-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,783,3428,12/6/2023,Hugo Alvarez,Solola,Solola,0-553-94913-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,861,2526,5/28/2023,Sandra Cortes,Izabal,Los Amates,1-5055-5969-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,286,2203,8/4/2023,Gustavo Flores,Izabal,El Estor,0-8465-8273-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,136,4799,12/19/2023,Jose Cabrera,Suchitepequez,Chicacao,1-358-65803-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,228,1692,7/3/2023,Daniel Diaz,Jalapa,San Luis Jilotepeque,0-363-39116-9
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,334,4019,6/15/2023,Juan Ponce,Izabal,Morales,1-133-04712-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,211,5872,5/19/2023,Valeria Vazquez,Solola,San Pedro La Laguna,0-508-50417-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,111,7071,12/25/2023,Simon Rojas,Retalhuleu,San Sebastian,1-133-83221-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,701,3650,1/9/2023,Valeria Mendoza,San Marcos,Sibinal,0-8226-3992-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,821,1594,2/26/2023,Susana Molina,Suchitepequez,Mazatenango,1-06-853931-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,822,6664,1/14/2023,Margarita Cabrera,Chimaltenango,Tecpan Guatemala,1-5220-0113-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,573,2971,4/11/2023,Natalia Navarro,Huehuetenango,San Juan Atitan,0-680-55599-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,419,7928,7/25/2023,Felipe Silva,Guatemala,Santa Catarina Pinula,1-998666-15-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,154,742,7/9/2023,Diego Sanchez,Santa Rosa,Santa Maria Ixhuatan,0-691-49424-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,401,5292,8/8/2023,Isabel Torres,Suchitepequez,San Antonio Suchitepequez,1-56879-471-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,275,1455,10/6/2023,Valeria Ponce,Izabal,Morales,0-300-74928-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,635,4028,11/19/2023,Josefa Cabrera,Peten,Flores,0-627-87991-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,304,7874,1/6/2023,Jorge Ortiz,Santa Rosa,Barberena,1-282-99066-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,839,7252,7/22/2023,Fernando Ortiz,Escuintla,Tiquisate,1-65444-371-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,527,4855,11/1/2023,Adrian Cabrera,Izabal,Los Amates,1-199-84016-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,614,1878,1/6/2023,Estela Martinez,Suchitepequez,Patulul,1-76059-977-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,786,1438,12/19/2023,Marcela Campos,Escuintla,Santa Lucia Cotzumalguapa,1-917495-63-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,760,5388,11/5/2023,Fernando Silva,Chiquimula,Chiquimula,0-12-126500-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,224,4585,1/22/2023,Manuel Paredes,Suchitepequez,Mazatenango,0-08-671741-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,363,4498,7/22/2023,Gustavo Campos,Huehuetenango,Colotenango,1-4901-6154-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,952,3560,4/13/2023,Patricia Ramirez,Suchitepequez,Patulul,1-131-33178-8
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,926,6802,10/21/2023,Luis Jimenez,Zacapa,Rio Hondo,0-9698479-4-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,587,6290,6/11/2023,Fabiola Rivera,Solola,San Lucas Toliman,0-89307-181-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,525,1673,3/3/2023,Elena Soto,Zacapa,Gualan,0-06-375362-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,892,3571,12/20/2023,Claudia Diaz,Izabal,El Estor,0-9639606-6-0
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,852,7638,10/16/2023,Susana Ramos,Retalhuleu,Champerico,1-7370374-0-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,866,2535,11/6/2023,Gustavo Rodriguez,Jutiapa,El Progreso,1-292-18077-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,639,611,10/8/2023,Felipe Velasquez,Retalhuleu,San Felipe,0-8192-0200-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,132,642,12/21/2023,Samuel Leon,Alta Verapaz,San Cristabal Verapaz,1-890150-68-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,215,2339,1/27/2023,Antonio Diaz,Sacatepequez,Antigua Guatemala,1-964268-24-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,236,6208,7/17/2023,Sofia Navarro,Chimaltenango,Tecpan Guatemala,1-942890-57-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,204,3539,2/18/2023,Luis Aguilar,Guatemala,San Miguel Petapa,1-78787-509-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,191,5557,5/24/2023,Eduardo Velasquez,Zacapa,Rio Hondo,0-8269-9151-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,214,4191,10/4/2023,Felipe Castillo,Jalapa,San Pedro Pinula,0-529-03516-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,677,5656,12/24/2023,Sofia Torres,Santa Rosa,Santa Maria Ixhuatan,1-366-57663-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,125,7982,4/22/2023,Laura Campos,Jutiapa,El Progreso,1-58892-448-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,908,7991,10/23/2023,Cecilia Ibarra,Santa Rosa,Cuilapa,0-7970-3013-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,959,7983,5/17/2023,Pilar Reyes,Sacatepequez,Antigua Guatemala,0-541-51340-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,899,7010,2/2/2023,Valeria Medina,Quiche,Santo Tomas Chichicastenango,0-7972-9135-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,149,1648,5/29/2023,Oscar Ortiz,Guatemala,Mixco,1-61792-492-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,997,3112,5/21/2023,Andrea Espinoza,Alta Verapaz,Tactic,0-485-31985-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,136,3171,11/3/2023,Ernesto Campos,Quiche,Nebaj,0-673-91998-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,808,4512,4/1/2023,Marcela Espinoza,Jutiapa,Asuncion Mita,1-354-57638-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,375,1485,7/24/2023,Ignacio Vargas,San Marcos,San Pedro Sacatepequez,1-947620-22-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,259,3701,10/24/2023,Rafael Ortiz,Alta Verapaz,San Cristabal Verapaz,1-280-40145-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,356,5157,4/26/2023,Roberto Aguilar,Jutiapa,Santa Catarina Mita,1-64382-588-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,941,4240,12/11/2023,Ricardo Rodriguez,Zacapa,Rio Hondo,1-898838-46-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,915,7943,6/29/2023,Antonio Lopez,Peten,Poptun,1-06-294756-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,297,6152,11/22/2023,Margarita Campos,Zacapa,Gualan,1-949739-27-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,146,5369,4/11/2023,Ruth Vega,Sacatepequez,Ciudad Vieja,0-281-51331-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,132,4275,9/25/2023,Raquel Lopez,Quetzaltenango,Salcaja,1-255-28058-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,313,860,3/10/2023,Enrique Rojas,Solola,Panajachel,1-302-13991-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,169,3949,8/23/2023,Ismael Ramirez,Huehuetenango,Colotenango,0-476-97006-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,126,5340,7/15/2023,Oscar Navarro,Chiquimula,Chiquimula,1-74156-403-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,716,1533,7/29/2023,Susana Sanchez,Totonicapan,Momostenango,0-05-922026-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,798,892,1/25/2023,Margarita Martinez,Baja Verapaz,San Jeronimo,0-664-49286-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,488,3893,8/16/2023,Ricardo Castro,Santa Rosa,Barberena,1-85521-696-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,858,2532,6/19/2023,Samuel Molina,El Progreso,Sanarate,1-365-19169-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,577,3917,10/6/2023,Tomas Ortiz,Zacapa,Rio Hondo,1-9736-6427-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,771,5505,5/8/2023,Miguel Rodriguez,Izabal,Morales,1-935625-07-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,144,3144,5/17/2023,Alonso Garcia,Quetzaltenango,Salcaja,1-02-815808-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,793,2655,6/29/2023,Juan Salazar,Chimaltenango,San Martin Jilotepeque,1-55444-778-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,763,5376,10/13/2023,Emilio Guerrero,Zacapa,Zacapa,1-5233-5931-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,539,5574,2/11/2023,Lorena Ramirez,Santa Rosa,Santa Maria Ixhuatan,1-75658-854-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,495,4109,1/6/2023,Yolanda Torres,Izabal,El Estor,1-242-36736-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,263,2706,7/3/2023,Luisa Aguilar,Suchitepequez,Mazatenango,0-15-503269-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,586,2267,5/16/2023,Ramon Soto,Baja Verapaz,San Jeronimo,0-941850-40-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,520,5776,6/21/2023,Gabriela Cortes,Huehuetenango,Huehuetenango,0-930197-13-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,371,910,1/20/2023,Juan Silva,Peten,Flores,0-16-330978-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,483,7591,5/12/2023,Susana Gonzalez,Jutiapa,Jutiapa,0-03-818245-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,327,909,8/24/2023,Teresa Paredes,Baja Verapaz,Rabinal,0-528-85492-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,463,6843,3/14/2023,Rosa Ponce,San Marcos,San Marcos,0-439-87768-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,585,943,6/9/2023,Miguel Flores,Baja Verapaz,Salama,1-09-147406-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,926,4313,7/26/2023,Susana Reyes,Quiche,Uspantan,0-86271-770-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,832,7391,6/3/2023,Rafael Morales,Guatemala,San Miguel Petapa,1-85314-266-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,626,6626,2/17/2023,Laura Velasquez,Chiquimula,San Jose La Arada,1-390-92794-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,756,5928,8/24/2023,Luz Flores,Suchitepequez,Patulul,0-11-773926-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,364,2369,1/16/2023,Lucia Reyes,Huehuetenango,Huehuetenango,1-81236-146-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,548,4985,4/28/2023,Pilar Jimenez,Santa Rosa,Cuilapa,1-62763-556-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,877,3588,1/4/2023,Mariana Silva,Huehuetenango,San Juan Atitan,1-278-76370-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,943,4288,1/12/2023,Daniel Guerrero,San Marcos,San Marcos,1-4055-0943-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,554,6689,10/24/2023,Isabel Ortiz,Alta Verapaz,Santa Cruz Verapaz,0-416-32917-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,111,7720,10/6/2023,Jorge Leon,Solola,San Lucas Toliman,1-7330708-4-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,126,7139,5/4/2023,Aurora Chavez,Solola,San Lucas Toliman,0-522-55708-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,107,6682,4/11/2023,Adrian Jimenez,Quiche,Chichicastenango,1-9839-2165-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,832,3969,4/15/2023,Andres Rivera,Baja Verapaz,Cubulco,0-02-901698-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,172,6600,6/12/2023,Adriana Paredes,Huehuetenango,San Pedro Necta,0-7598-5807-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,396,7858,2/26/2023,Ines Silva,Jalapa,Monjas,0-922677-68-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,932,6668,11/10/2023,Adriana Cruz,Izabal,Morales,0-572-44626-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,814,4587,9/12/2023,Patricia Velasquez,Peten,Poptun,0-366-04632-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,477,7813,9/14/2023,Ramon Navarro,San Marcos,Sibinal,0-8220-8112-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,381,2082,12/12/2023,Daniel Lopez,San Marcos,Sibinal,0-346-26757-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,485,5155,7/27/2023,Pablo Gonzalez,Zacapa,Teculutan,0-9592132-7-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,586,4944,8/9/2023,Arturo Castro,Zacapa,La Union,1-306-71863-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,934,3920,2/10/2023,Sebastian Ponce,Quiche,Santo Tomas Chichicastenango,0-473-36638-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,222,7310,12/15/2023,Pilar Cortes,Huehuetenango,San Juan Atitan,0-7958-8572-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,688,3727,5/31/2023,Ernesto Rojas,Retalhuleu,Nuevo San Carlos,0-7530-3781-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,374,4292,11/26/2023,Monica Guzman,Guatemala,San Miguel Petapa,1-233-59975-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,290,3753,10/15/2023,Juan Guzman,Jalapa,San Luis Jilotepeque,1-236-68844-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,360,2155,7/9/2023,Sebastian Aguilar,Huehuetenango,San Pedro Necta,1-893243-38-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,498,2317,7/21/2023,Marcos Castro,Quiche,Santa Cruz del Quiche,1-64207-488-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,394,5257,8/21/2023,Estela Aguilar,Quetzaltenango,Olintepeque,0-530-42625-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,748,3264,1/26/2023,Esteban Cortes,Peten,Santa Elena,1-276-00914-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,764,3030,2/24/2023,Adrian Acosta,Sacatepequez,Ciudad Vieja,1-65055-865-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,469,7998,5/7/2023,Gustavo Sanchez,Izabal,Puerto Barrios,1-253-62510-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,148,6946,8/12/2023,Mariana Vazquez,Suchitepequez,San Bernardino,0-609-12852-3
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,108,4353,6/30/2023,Sofia Acosta,Quetzaltenango,San Carlos Sija,0-578-00741-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,142,3674,9/20/2023,Luisa Torres,Quiche,Nebaj,1-292-99677-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,227,2314,6/23/2023,Alejandro Hernandez,Guatemala,San Miguel Petapa,0-8013-4894-3
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,342,1178,6/14/2023,Josefa Castro,Retalhuleu,Retalhuleu,1-4249-0147-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,693,3832,12/28/2023,Alejandra Lopez,Retalhuleu,Nuevo San Carlos,0-6484956-3-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,780,4898,3/10/2023,Daniel Morales,Suchitepequez,Mazatenango,1-83259-905-1
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,395,2179,6/28/2023,Sofia Hernandez,Escuintla,Palin,0-421-45530-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,534,2591,1/5/2023,Ruth Pacheco,Izabal,El Estor,1-4175-2140-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,908,3576,2/5/2023,Diego Aguilar,Escuintla,Escuintla,1-5081-9741-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,817,3224,3/6/2023,Laura Guerrero,Jalapa,San Pedro Pinula,1-7356214-8-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,627,1076,7/22/2023,Adriana Rodriguez,Jalapa,Monjas,1-933973-51-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,738,5064,9/21/2023,Aurora Rivera,Guatemala,Villa Nueva,0-499-50117-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,457,2577,10/9/2023,Gabriel Rivera,Guatemala,San Miguel Petapa,1-79010-349-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,502,2083,12/25/2023,Francisco Vargas,Jutiapa,Agua Blanca,0-565-31870-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,446,4271,9/9/2023,Ramon Vazquez,Jutiapa,Santa Catarina Mita,0-682-37964-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,914,7439,2/6/2023,Rosario Castillo,El Progreso,San Antonio La Paz,1-03-482207-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,411,1872,11/18/2023,Aurora Espinoza,Santa Rosa,San Juan Tecuaco,1-81572-583-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,824,7656,3/2/2023,Alfredo Diaz,Quiche,Uspantan,0-531-35142-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,355,4684,2/9/2023,Sofia Soto,Totonicapan,San Bartolo,0-01-476637-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,901,6554,5/19/2023,Elena Ramirez,Solola,San Lucas Toliman,1-924512-56-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,593,2336,4/30/2023,Javier Vazquez,Sacatepequez,Antigua Guatemala,0-01-565138-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,513,920,7/21/2023,Mirta Espinoza,Retalhuleu,San Felipe,0-616-23898-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,998,4429,2/23/2023,Maria Mendoza,San Marcos,San Marcos,1-256-92309-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,270,4223,7/4/2023,Roberto Jimenez,El Progreso,Sanarate,1-396-90219-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,897,6976,5/27/2023,Aurora Aguilar,Alta Verapaz,Tucuru,0-9967138-7-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,182,1444,4/12/2023,Manuel Mendoza,Retalhuleu,San Sebastian,0-8421-0338-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,942,556,5/9/2023,Laura Guzman,Guatemala,San Miguel Petapa,1-55630-909-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,614,6720,10/20/2023,Aurora Campos,Huehuetenango,Colotenango,0-09-769226-3
